Piece,Rep,Li7,Na23,Mg25,Al27,K39,Ca42,Ti49,Mn55,Fe57,Rb85,Sr88,Zr90,Ba137,La139,Ce140,Nd146,Hf178,Pb208
9,5,1.22,100010,23740,2861,1211.8,66460,170.1,18.67,674,2.09,32.8,35.68,11.57,4.4,9.81,3.65,0.988,1.034
10,1,1.17,99120,24120,3016,1219.6,69830,173.7,18.83,677,2.07,33.89,39.2,12.79,4.79,10.12,3.83,0.963,1.068
10,2,1.34,99470,24170,2986,1229.3,68800,170.5,18.78,676,1.95,33.54,37.46,12.58,4.67,9.93,3.73,1.006,1.029
10,3,1.58,99810,24320,3014,1219.9,69560,178.7,19.1,668,2.24,34.37,40.65,12.54,4.72,10.2,4.02,1.25,1.085
10,4,1.15,99380,24040,2966,1216.5,69330,172.8,19.06,661,2.1,33.9,37.7,11.92,4.84,10.14,3.86,0.922,1.052
10,5,1.02,99410,24100,2982,1228.3,68920,166.2,18.77,681,2.18,33.89,37.1,12.04,4.59,9.7,3.87,1.12,1.04
11,1,1.15,99510,24100,2996,1220.5,69170,180.8,18.34,664,2.15,33.2,35.4,12.2,4.71,9.79,3.74,0.988,1.056
11,2,1.47,99810,24100,2987,1237.3,69250,177.8,18.66,660,2.06,33.81,37.3,12.2,4.65,9.83,3.81,1.03,1.043
11,3,1.32,99930,24300,2955,1211.9,68720,176,18.93,655,2.08,34.54,40.8,11.71,4.89,10.23,3.84,1.18,1.106
11,4,1.71,100270,24160,2982,1220,69040,170.7,18.27,670,2.2,33.8,38.15,12.27,4.89,10.2,3.86,1.03,1.066
11,5,1.5,100110,24220,2984,1236.6,69000,169,18.62,680,2.13,33.47,36.8,12.66,4.76,9.96,3.8,0.98,1.065
12,1,1.51,100130,24240,2985,1234.1,69090,172.3,18.43,661,2.07,33.78,36.29,12.26,4.67,9.81,3.9,0.858,1.023
12,2,1.34,100240,23950,2945,1231.1,68620,177.1,18.91,660,2.17,34.46,38.1,12.26,4.69,10.08,4.11,1.02,1.106
12,3,0.94,99820,24100,2988,1233.2,69050,178.2,18.47,680,2.06,34,38.24,12.42,4.7,10.18,3.82,1.04,1.039
12,4,0.89,100520,23970,2945,1239,68420,174.8,18.85,668,2.12,33.71,37.2,11.74,4.72,10.04,3.99,0.984,1.011
12,5,1.27,99850,24030,2968,1218,68920,170.1,18.46,655,1.99,34.04,39.52,11.8,4.77,10.12,3.86,1.057,1.059
13,1,1.18,99240,23830,2884,1215.1,67100,162.2,18.5,662,2.11,33.08,36.86,11.84,4.58,9.93,3.65,0.943,1.133
13,2,1.32,99940,23650,2830,1222.6,66120,169.1,18.33,654,2.08,31.9,34.74,10.94,4.38,9.94,3.48,0.883,1.07
13,3,1.38,99770,23580,2838,1216.3,66090,168.6,18.54,651,2.05,32.97,36.69,12.09,4.31,9.7,3.63,0.971,1.079
13,4,1.43,100280,23650,2822,1222.6,65840,173,18.45,683,2.21,32.21,35.26,11.27,4.3,9.71,3.7,1,1.045
