Piece,Rep,Li7,Na23,Mg25,Al27,K39,Ca42,Ti49,Mn55,Fe57,Rb85,Sr88,Zr90,Ba137,La139,Ce140,Nd146,Hf178,Pb208
21,3,2.68,105190,24570,1638,697.7,67050,122.3,126.8,536,0.949,30.13,29.44,13.06,3.04,5.09,2.53,0.79,1.005
21,4,2.57,106270,24660,1660,694.3,67470,121.8,125.4,527,1.095,30.07,30.61,12.75,3.16,5.09,2.49,0.803,0.998
21,5,2.62,105720,24530,1654,697.6,68100,118.5,125.9,516,1.063,30.67,29.82,13.48,3.21,5.07,2.32,0.77,1.001
22,1,2.81,104920,24180,1642.2,704.9,67770,115.9,127,521,0.995,30.51,31.2,12.96,3.09,4.93,2.26,0.83,1.092
22,2,2.86,105450,24270,1632.1,705.3,67490,122,126.9,537,1.097,29.99,31.3,12.9,3.04,5.05,2.28,0.77,1.053
22,3,2.58,104730,24200,1628,702.2,67930,119.5,125.9,525,1.066,29.93,30.39,11.97,2.88,5.1,2.1,0.84,1.09
22,4,2.99,105920,24350,1625,705.3,66780,121.3,125.9,530,1.016,29.68,30.96,12.51,2.98,4.93,2.28,0.78,1.059
22,5,2.73,107400,24610,1631,708.4,66830,122.6,126.3,534,1.03,29.53,29.75,12.55,3.01,5.09,2.4,0.83,1.05
23,1,2.18,103530,24290,1665,684.5,67430,119.6,126,512,1.03,30.41,30.43,12.63,2.58,4.6,2.32,0.92,1.05
23,2,2.39,103470,24320,1671,694.9,68700,116.1,126.9,531,1.048,30.33,31.41,12.3,2.36,4.7,2.42,0.82,1.07
23,3,2.17,104070,24380,1654,710.1,69110,120.4,127.8,536,1.13,30.85,30.28,12.83,2.53,4.7,2.17,0.81,1.042
23,4,2.09,104150,24340,1673,708.6,68500,119.8,126.9,522,1.079,31.03,30.55,13.12,2.31,4.63,2.28,0.92,1.069
23,5,2.2,104890,24360,1666,698.5,68230,117.5,126.3,521,0.904,30.59,31.46,12.51,2.47,4.36,2.34,0.73,1.08
24,1,3.02,104990,24470,1646,698.8,67610,118.2,127.9,520,0.986,29.82,29.7,12.55,2.25,4.46,2.24,0.761,1.064
24,2,2.71,104690,24320,1646,708.1,68630,121,127.2,540,0.979,30.52,30.25,12.81,2.33,4.44,2.01,0.83,1.006
24,3,2.74,106010,24540,1659,694.4,67230,113.3,126.6,519,0.965,30.14,30.36,12.92,2.24,4.39,2.07,0.79,0.993
24,4,2.49,104140,24230,1642,700.9,67730,120.3,127.9,524,0.986,30.21,29.87,11.96,2.22,4.53,2.23,0.9,1.026
24,5,2.62,105200,24460,1652,698.3,67190,115.3,127.4,517,1.053,30.05,30.24,12.27,2.18,4.51,2.34,0.79,1.017
24,6,2.42,105240,24570,1649,702.1,67930,117.5,128.4,523,1.02,30.19,31.32,12.82,2.238,4.56,2.26,0.701,1.057
24,7,2.51,105670,24470,1646,707.9,67570,115.2,127.6,534,1.014,30.02,29.93,13.46,2.2,4.37,2.1,0.78,1.085
24,8,2.49,106140,24570,1642,702.3,67440,118.8,126.1,536,1.053,29.9,30.13,13.15,2.22,4.38,2.14,0.83,1.055
24,9,2.64,105870,24510,1655,696.9,67430,119.6,126.2,537,1.079,29.98,30.69,12.59,2.24,4.42,2.19,0.82,1.084
24,10,2.62,105050,24530,1653,699.9,67130,116.3,127.3,529,1.073,30.47,30.57,12.32,2.2,4.46,2.04,0.87,1.068
24,11,2.29,105320,24730,1651,694,67580,118.6,127.1,540,1.061,30.12,30.03,12.12,2.22,4.6,2.28,0.769,1.063
24,12,2.37,104270,24510,1659,696.4,68440,122.2,127.8,533,1.053,30.57,31.24,12.97,2.39,4.54,2.37,0.767,1.135
24,13,2.43,104620,24610,1667,690.3,68610,114.5,128.1,521,1.077,31.25,30.99,12.75,2.35,4.54,2.21,0.8,1.046
24,14,2.48,106060,24780,1673,689.4,67790,112.8,126.9,524,1.052,30.57,31.28,12.68,2.38,4.51,2.32,0.86,0.994
24,15,2.48,105440,24580,1666,695.7,67670,118.7,126.2,522,1.096,30.66,30.98,12.41,2.29,4.49,2.56,0.752,1.102
24,16,2.43,104500,24480,1632,700.9,67970,119.2,128.8,544,1.11,30.65,30.3,12.47,2.45,4.57,2.16,0.86,1.191
24,17,2.49,105990,24550,1657,690,66960,117,126.6,531,1.025,30.11,31.36,12.9,2.43,4.51,2.23,0.76,1.059
24,18,1.94,104520,24420,1661,688.9,67600,118,128.4,527,1.112,30.35,31.63,12.35,2.4,4.5,2.36,0.8,1.098
24,19,2.53,105750,24670,1670,692.6,68130,119.3,128.4,524,1.037,30.65,31.17,12.52,2.46,4.61,2.2,0.79,1.008
24,20,2.39,104770,24630,1655,704.2,68720,119.1,129.2,528,1.047,30.33,30.92,12.47,2.63,4.7,2.24,0.75,0.992
