Piece,Rep,Li7,Na23,Mg25,Al27,K39,Ca42,Ti49,Mn55,Fe57,Rb85,Sr88,Zr90,Ba137,La139,Ce140,Nd146,Hf178,Pb208
17,1,1.55,103050,23090,2905,1243.1,64610,169.2,17.75,664,2.3,31.78,27.35,13.4,4.81,10.82,3.92,0.738,1.137
17,2,1.8,102980,23020,2903,1240.5,64070,170.3,18.23,659,2.32,31.52,26.38,13.41,4.66,10.64,3.64,0.804,1.115
17,3,1.56,104000,23100,2878,1254.5,63750,167,18.09,678,2.404,30.98,26.5,13.51,4.62,10.7,3.81,0.72,1.161
17,4,1.81,103980,23090,2870,1264.4,64260,168.4,18.28,669,2.294,31.61,26.71,13.04,4.73,10.71,3.92,0.687,1.089
17,5,1.59,104040,23180,2881,1255.9,63800,173.5,17.96,658,2.44,31.41,26.42,13.09,4.56,10.78,3.92,0.717,1.176
18,1,1.58,102930,23060,2907,1242.1,63790,167.2,17.92,670,2.319,31.4,26.32,13.35,4.67,10.81,3.74,0.7,1.121
18,2,1.34,102530,23190,2905,1237.2,64620,176.4,18.12,671,2.45,31.57,27.33,13.52,4.67,10.6,3.96,0.685,1.127
18,3,1.73,102990,22890,2857,1246.8,63460,172.9,17.74,672,2.3,31.24,26.07,13.33,4.7,10.62,3.74,0.726,1.103
18,4,1.71,103060,23220,2913,1242,64240,167.9,18.39,668,2.401,31.79,26.69,13.56,4.77,10.76,3.69,0.769,1.128
18,5,1.83,102950,23110,2881,1246.6,63710,172.6,18.02,679,2.32,31.35,26.67,13.7,4.57,10.75,3.78,0.653,1.14
19,1,1.9,104460,22800,2786,1258.2,62550,169,17.83,682,2.385,30.9,25.7,12.79,4.44,10.47,3.48,0.582,1.12
19,2,1.38,103930,22420,2748,1247.9,60560,164.1,17.2,651,2.201,28.32,23.73,12.27,4.07,9.54,3.13,0.567,0.981
19,3,1.55,103870,22570,2766,1253.9,61330,163.8,17.44,656,2.338,29.3,24.22,12.48,4.24,9.91,3.33,0.608,1.039
19,4,1.63,103020,22440,2797,1242,62710,164.7,17.67,654,2.348,29.87,25.72,12.48,4.38,10.14,3.15,0.643,1.062
19,5,1.64,103490,22580,2794,1272.6,62500,168.7,17.42,670,2.356,29.86,25.14,12.5,4.48,10.19,3.7,0.634,1.105
20,1,1.41,102170,22740,2854,1236.4,62980,165.8,17.97,680,2.305,30.66,26.07,12.61,4.47,10.31,3.55,0.648,1.063
20,2,1.34,102330,22940,2850,1242.1,62780,168.4,17.79,651,2.198,30.76,26.2,12.78,4.56,10.49,3.67,0.73,1.032
20,3,1.71,100480,24040,3018,1225.7,64720,166.9,18.15,657,2.148,30.86,27.05,13.01,4.66,10.25,3.4,0.654,1.04
20,4,1.6,101840,23160,2837,1235,62940,166.1,18,667,2.28,30.81,26.29,13.23,4.42,10.57,3.62,0.71,1.013
20,5,1.49,100910,23840,2989,1235,64580,171.2,18.28,671,2.246,30.8,26.82,13.06,4.67,10.38,3.46,0.637,0.999
21,1,1.57,101820,22920,2862,1231.5,62990,168,18.11,666,2.3,30.75,26.96,13.02,4.57,10.47,3.6,0.68,1.103
21,2,1.72,102730,23000,2868,1241.6,63160,168.3,17.92,674,2.342,30.7,26.24,12.98,4.61,10.39,3.59,0.674,1.157
21,3,1.65,102250,22870,2852,1243.5,62920,167,18.17,669,2.315,30.48,25.39,13.62,4.57,10.42,3.53,0.775,1.087
21,4,1.6,102340,22950,2865,1243,63240,168.3,17.86,666,2.232,30.69,26.31,13.15,4.55,10.41,3.72,0.704,1.077
21,5,1.65,101980,23000,2859,1244.1,63100,170.9,17.98,679,2.388,30.8,25.84,13.08,4.58,10.58,3.65,0.691,1.083
22,1,1.34,99100,24240,3063,1222,65600,169.3,18.06,674,2.15,31.61,28.2,13.91,4.71,10.12,3.66,0.764,1.096
22,2,1.33,100700,24810,3125,1240,67100,178.9,18.71,671,2.28,32.79,28.2,13.5,4.89,10.79,4.34,0.81,1.055
22,3,1.64,104800,24020,2850,1371,63600,165.9,18.89,661,2.37,30.3,25.7,12.9,4.37,10.51,3.39,0.84,1.23
22,4,1.82,98300,23850,2992,1215,64600,170.3,18.26,635,2.15,30.93,27.6,13.22,4.74,9.92,3.6,0.73,0.922
22,5,1.57,100400,23830,2940,1286,63600,168,17.95,664,2.16,31.1,27.2,13.83,4.39,10.07,3.52,0.76,1.16
23,1,1.75,101830,23180,2888,1239.5,63250,166,18.09,672,2.25,30.71,26.75,13,4.6,10.66,3.71,0.709,1.067
23,2,1.58,101400,23190,2880,1236.5,63110,162.9,17.94,664,2.26,30.91,26.64,13.24,4.48,10.62,3.76,0.805,1.095
23,3,1.49,102110,23150,2861,1248.4,63480,163.3,17.85,679,2.289,30.83,27.7,13.51,4.61,10.7,3.78,0.684,1.135
23,4,1.48,102720,23140,2873,1240.9,63540,168.4,17.9,669,2.3,31.33,25.85,13.74,4.66,10.68,3.65,0.696,1.149
23,5,1.6,101860,23090,2874,1243.9,63240,168.3,18.11,680,2.21,30.86,26.34,12.92,4.72,10.56,3.79,0.66,1.155
24,1,1.46,102040,23210,2853,1237.2,63020,169.2,17.91,677,2.21,30.54,26.04,13.28,4.52,10.51,3.74,0.702,1.134
24,2,1.42,103060,23150,2862,1255.7,63640,169.8,18.11,682,2.324,30.82,26.02,13.32,4.62,10.88,3.59,0.689,1.156
24,3,1.6,103120,23170,2856,1258.2,63750,168.3,18.2,673,2.35,30.96,26.51,13.61,4.52,10.73,3.41,0.732,1.1
24,4,1.58,103380,23140,2827,1258,63580,165.8,18.12,681,2.237,30.68,25.14,13.53,4.52,10.73,3.87,0.712,1.179
24,5,1.83,102960,22980,2831,1263.7,62970,169.8,17.78,677,2.39,30.6,25.71,12.97,4.56,10.76,3.77,0.663,1.084
24,6,1.43,103590,23000,2837,1274,63250,170,18.04,690,2.38,30.52,25.88,13.26,4.65,10.81,3.66,0.68,1.162
24,7,1.52,104720,23270,2837,1271.1,62790,171.1,18.25,677,2.33,30.59,26.21,13.35,4.59,10.84,3.97,0.683,1.137
24,8,1.73,103990,22810,2804,1268,62780,167.2,17.8,670,2.37,30.51,25.84,12.98,4.61,10.6,3.55,0.671,1.126
24,9,1.62,103460,23040,2833,1279,63070,166,18.04,698,2.354,30.47,25.47,13.62,4.57,10.79,3.92,0.703,1.11
24,10,1.93,104460,23040,2837,1281,62890,165.9,17.82,679,2.38,30.49,25.45,13.76,4.6,10.76,3.47,0.707,1.142
24,11,1.96,104850,23150,2842,1281.3,62820,169.9,18.27,684,2.39,31.13,25.27,13.24,4.65,10.83,3.73,0.742,1.148
24,12,1.75,103650,23040,2858,1269.8,63660,173.1,18.18,693,2.331,30.94,26.59,13.94,4.62,10.91,3.85,0.701,1.158
24,13,1.86,105000,23020,2857,1281.4,63640,175.4,18,683,2.38,31.19,26.26,12.82,4.69,10.77,3.89,0.706,1.153
24,14,1.84,103910,22810,2801,1279,62700,163.4,17.85,692,2.41,30.6,25.08,13.46,4.68,10.84,3.77,0.75,1.173
24,15,1.99,103700,22860,2783,1259,62070,161.4,17.7,671,2.421,30.21,25.16,13,4.4,10.52,3.48,0.671,1.137
24,16,1.55,104790,23060,2816,1272,62900,168.6,18.07,683,2.32,30.89,26.07,12.82,4.7,10.59,3.86,0.726,1.149
24,17,1.78,104340,22970,2823,1272.6,63370,166.3,18.24,690,2.37,31.03,26.35,13.3,4.69,10.88,3.79,0.721,1.167
24,18,1.49,103630,23090,2866,1267.8,63700,174.8,18.3,685,2.33,31.89,26.35,13.42,4.84,10.91,3.8,0.795,1.186
24,19,1.85,103930,23110,2837,1261,62810,167.8,17.94,693,2.331,30.59,25.54,13.39,4.57,10.74,3.75,0.664,1.154
24,20,1.52,104330,22800,2778,1277,61860,163,17.96,672,2.285,30.09,24.86,12.86,4.44,10.48,3.51,0.654,1.149
