Piece,Rep,Li7,Na23,Mg25,Al27,K39,Ca42,Ti49,Mn55,Fe57,Rb85,Sr88,Zr90,Ba137,La139,Ce140,Nd146,Hf178,Pb208
4,5,2.81,106350,24530,1649,702.8,68170,123.4,129.6,533,1.049,30.42,32.28,13.39,2.66,4.77,2.41,0.752,1.085
5,1,2.57,105680,24680,1668,710.6,68480,117,130.8,556,1.091,30.54,32.41,12.67,2.63,4.74,2.22,0.898,1.107
5,2,2.58,105920,24930,1686,707.4,68730,118.5,131.4,566,1.074,30.95,32.58,13.25,2.65,4.61,2.26,0.831,1.137
5,3,2.58,105920,24780,1662,703.3,68570,119.5,129.3,569,1.047,30.87,32.42,13.49,2.64,4.73,2.18,0.82,1.041
5,4,2.38,106330,24850,1659,708.6,67650,122.1,128.5,564,1.061,30.44,31.75,12.99,2.58,4.79,2.19,0.9,1.09
5,5,2.58,106600,24700,1665,711.7,68580,121.5,128.8,546,0.958,30.76,32.45,12.7,2.67,4.58,2.48,0.867,1.089
6,1,3.1,105900,24450,1600,700.7,66430,116.8,126.7,539,1.13,29.8,30.43,12.02,2.39,4.69,2.24,0.783,1.044
6,2,2.46,106070,24180,1624,702.1,67050,113.5,124.6,529,0.921,29.53,30.66,10.82,2.393,4.52,2.35,0.854,0.988
6,3,2.42,104780,24190,1628,706.8,66980,121.6,126.8,526,1.034,30.11,32.55,11.68,2.37,4.59,2.23,0.735,0.994
6,4,2.72,105210,24100,1602,707.5,66980,119.5,125.6,531,1.095,29.04,31,11.85,2.33,4.65,2.32,0.816,1.039
6,5,2.74,105730,24310,1623,716.6,67570,114.8,126.9,529,1.073,30.24,31.17,11.5,2.44,4.57,2.23,0.766,1.056
7,1,2.18,102500,24250,1660,701.8,68550,116.9,127.1,531,1.034,30.67,30.61,11.41,2.38,4.55,2.35,0.761,1.014
7,2,2.36,102900,24420,1671,691.5,68670,120.1,129.1,545,1.017,30.62,31.93,12.19,2.48,4.66,2.45,0.814,1.03
7,3,2.18,102800,24470,1676,693.2,68920,124,127.1,537,0.997,30.89,31.8,11.93,2.6,4.63,2.25,0.854,1.037
7,4,2.37,103300,24530,1678,692,68680,118.7,127.6,534,1.083,30.98,32.2,11.69,2.57,4.69,2.39,0.86,1.028
7,5,2.27,103800,24620,1687,694.2,68500,123.4,128.4,551,1.025,30.82,32.6,12.86,2.46,4.6,2.37,0.768,1.067
8,1,3.01,104200,24390,1646,702.3,67460,112.5,128.1,538,1.049,30.17,31.3,11.73,2.41,4.58,2.19,0.714,1.033
8,2,2.68,105330,24500,1656,705.7,67430,114.2,128.1,541,1.032,30.07,30.86,11.73,2.37,4.57,2.19,0.821,1.056
8,3,2.82,105300,24560,1655,707.3,68180,117.5,128.6,535,1.016,29.94,31.5,11.92,2.53,4.6,2.09,0.91,1.012
8,4,2.64,104800,24270,1639,702,67220,115.5,126.2,517,1.06,30.29,30.61,11.59,2.44,4.59,2.36,0.83,1.045
8,5,2.91,106200,24590,1634,720,67160,116.4,127.6,542,1.02,29.8,31.1,11.16,2.47,4.77,2.33,0.8,1.054
9,1,2.67,104010,24720,1685,699.5,68470,122.3,127.8,527,0.983,30.42,32,12.42,2.48,4.8,2.56,0.77,1.044
9,2,2.32,105230,24620,1669,708.7,68180,128.7,129.8,549,1.021,30.63,32.4,12.01,2.52,4.54,2.41,0.851,1.087
9,3,2.66,105310,24810,1653,711,68030,114.9,130.5,546,1.007,30.78,31.47,11.48,2.48,4.7,2.27,0.9,1.052
9,4,2.7,105700,24590,1659,707,68050,121.5,128.4,535,1.011,30.71,31.52,12.73,2.46,4.52,2.3,0.85,1.029
9,5,2.68,104830,24590,1662,713.5,68520,118.4,129.4,538,1.049,30.88,32.06,12.96,2.55,4.65,2.37,0.804,1.022
10,1,1.69,100910,24950,1763,682.1,71030,117,129.4,544,0.992,31.74,34.44,13.48,2.84,4.74,2.47,0.94,0.958
10,2,1.61,101690,25110,1763,687.5,70990,127.5,129.7,541,0.998,32.06,33.1,13.24,2.87,4.86,2.47,0.92,1.047
10,3,1.72,101140,24710,1765,687.1,71160,115.3,131.5,541,0.981,32.27,33.84,12.92,2.87,4.73,2.29,0.91,1.011
10,4,1.65,102480,25090,1762,682.7,71550,120.4,130.5,527,0.969,32.07,32.23,13.82,2.87,4.71,2.62,0.82,1.032
10,5,1.5,101260,24890,1758,687.7,70400,125.2,129.8,534,1.101,31.97,34.18,14.16,2.82,4.7,2.33,0.863,1.045
11,1,1.51,101920,24950,1753,670.2,70000,131,130.3,546,0.87,31.46,33.8,13,2.91,4.61,2.52,0.84,1
11,2,1.61,102570,25100,1759,687.7,70750,119.4,131.8,537,0.943,31.91,33.9,13.77,2.92,4.75,2.31,1.01,1
11,3,1.53,101190,25070,1752,680.2,70880,123.9,130.1,533,0.979,31.77,33.9,14.02,2.96,4.71,2.63,0.98,0.994
11,4,1.46,102880,24970,1744,702.1,70520,116.8,132.1,537,0.986,31.61,33.72,13.64,2.71,4.61,2.39,0.87,1.026
11,5,1.85,103330,24730,1731,697.2,69890,121.2,131,543,0.945,30.93,32.43,13.59,2.85,4.75,2.37,0.805,1.068
12,1,1.26,99870,25320,1851,673.8,73850,125.3,133.2,541,1.002,33.5,36.9,14.27,3.07,4.7,2.56,1,0.971
12,2,1.15,99840,25550,1846,678.5,74110,129.2,132.1,531,1.023,33.4,35.85,14.53,3.12,4.93,2.45,1.06,1.05
12,3,1.12,100430,25160,1828,675.8,72670,128.7,132.1,555,0.954,33.17,35.5,14.29,3.1,4.74,2.41,1.02,1.021
12,4,1.24,99750,25270,1837,678.6,73620,127.9,132.1,548,1.018,32.88,36.05,14.35,3.06,4.78,2.59,0.96,1.03
12,5,1.21,101040,25340,1836,681.6,73640,127.5,131.3,552,1.007,32.85,35.94,14.68,3.01,4.74,2.65,1.04,1.022
13,1,1.63,101020,25030,1797,674.3,72470,121.5,130.7,558,1.039,32.21,34.56,13.79,2.95,4.86,2.55,0.85,0.987
13,2,1.39,100520,25030,1791,674.4,71810,120.8,130.4,537,1.022,32.44,34.84,14.13,3.07,4.76,2.51,0.88,1.011
13,3,1.48,101230,24870,1782,673.2,71590,123.5,130.3,542,1.01,32.3,33.91,14.4,3.01,4.74,2.51,1.01,0.94
13,4,1.37,101570,24970,1761,679.7,71970,125.1,131.3,561,0.974,32.14,33.74,13.56,2.9,4.69,2.44,0.94,0.977
13,5,1.5,101580,24960,1765,675.3,71270,122,130.2,538,0.915,32.16,33.59,13.63,2.86,4.83,2.6,0.96,1.001
14,1,1.14,98660,25100,1805,670.3,71700,127.4,129.7,535,0.983,32.34,33.94,12.24,2.8,4.46,2.52,0.89,1.003
14,2,1.08,99750,25230,1839,683.9,73480,120,131.3,549,1.003,33.13,36.18,13.35,2.83,4.77,2.3,0.92,1.037
14,3,1.04,100170,25330,1838,688.1,73800,123.3,131.9,548,0.935,33.13,36.5,13.48,2.87,4.89,2.54,0.93,0.951
14,4,1.28,101130,25530,1838,686.9,72830,126.1,131.6,557,0.956,33.29,35.38,13.04,2.8,4.88,2.65,0.95,0.947
14,5,1.06,100280,25540,1829,686,73500,127.8,131.2,551,0.971,33.03,35.17,13.2,2.79,4.76,2.4,0.96,0.976
14,6,1.08,101640,25300,1822,683.6,72620,121.8,131.2,553,1.023,33.11,35.65,13.2,2.79,4.85,2.56,0.92,1.035
14,7,1.22,100960,25260,1818,686.7,72960,124.7,132.5,551,1.049,33.11,35.83,12.97,2.81,4.92,2.43,1,0.929
14,8,1.23,100460,25110,1803,688.3,71870,122.8,131.3,536,1.052,32.19,35.62,12.25,2.63,4.72,2.52,0.829,1.031
14,9,1.29,101330,25130,1805,680.8,72820,124.4,131.3,529,1.007,32.8,35.52,12.91,2.66,4.79,2.55,0.95,1.027
14,10,1.14,100260,25040,1811,687.2,72640,126.2,129,544,1.004,32.49,35.3,12.1,2.76,4.93,2.43,0.96,0.935
14,11,1.21,101020,25360,1827,691.2,72820,126.7,131.2,562,1.031,32.95,35.35,12.2,2.65,4.9,2.52,0.9,1.014
14,12,1.36,101940,25400,1820,695.6,73250,126.7,131.3,556,1.035,32.91,36.4,13.05,2.61,4.94,2.51,0.95,0.925
14,13,1.19,101230,25190,1834,698,73550,124.6,131.8,566,0.99,33.59,37.19,13.06,2.73,4.79,2.48,1.01,1.012
14,14,1.14,102050,25300,1834,691.3,73300,129.1,131.8,536,1.065,32.65,36.6,13.07,2.68,4.83,2.56,0.93,0.997
14,15,1.21,102180,25480,1823,695,72880,126.5,130.4,543,1.011,32.31,36.23,12.26,2.52,4.81,2.23,1.05,1.025
14,16,1.28,100910,24880,1808,682.6,72020,125.2,127.8,535,1.041,32.47,35.9,12.65,2.61,4.74,2.29,1.02,0.999
14,17,1.16,101750,25270,1816,684.4,73020,135.8,131.2,550,1.013,32.28,35.92,12.71,2.59,4.87,2.61,1.03,0.997
14,18,1.22,102080,25200,1829,692.3,73190,132.8,132,545,0.972,32.31,36.5,12.87,2.66,4.8,2.53,0.9,1.033
14,19,1.31,101050,25270,1823,702.6,72840,119.5,132.9,542,0.967,33.04,36.53,13.28,2.67,4.79,2.64,1.06,1.047
14,20,0.94,101230,25260,1831,693,73000,124.2,130.7,544,1.042,32.6,35.8,12.5,2.56,4.73,2.31,0.99,1.035
15,1,1.02,99720,25230,1846,674.3,73340,126.3,130.5,528,0.964,32.39,36.1,12.35,2.78,4.92,2.74,0.92,0.977
15,2,1.02,101010,25290,1849,684.7,73050,121.6,131.8,543,1.02,32.31,36.9,11.99,2.76,4.76,2.54,1.12,0.929
15,3,1.19,100360,25220,1846,681.3,73670,127.7,133.1,536,0.991,33.08,36,12.56,2.68,4.82,2.47,0.94,0.976
15,4,1.06,100630,25130,1841,686.9,72980,133.9,131.1,533,0.991,32.99,35.7,12.34,2.69,4.72,2.34,0.9,0.935
15,5,1.16,101210,24960,1833,687.3,72480,123.2,131.5,541,1.026,32.13,36.24,12.1,2.75,4.7,2.42,0.95,0.937
16,1,1.77,102510,24790,1751,681.8,70050,122.2,128.5,537,1.093,31.22,33.84,12.02,2.7,4.51,2.41,0.78,0.968
