Piece,Rep,Li7,Na23,Mg25,Al27,K39,Ca42,Ti49,Mn55,Fe57,Rb85,Sr88,Zr90,Ba137,La139,Ce140,Nd146,Hf178,Pb208
2,20,1.9,104600,23150,2615,1302,61640,157.8,18.36,651,2.2,29.8,27.97,11.07,3.83,9.24,3.25,0.81,1.129
3,1,1.79,103790,22880,2631,1303,60910,154.6,17.99,664,2.19,28.57,27.55,10.74,3.78,8.99,3.24,0.687,1.144
3,2,1.96,103300,22890,2612,1310,60460,156.8,17.84,640,2.21,28.92,27.48,11.04,3.81,9,3.08,0.758,1.071
3,3,1.98,103910,22770,2616,1310,60900,158.1,18.09,662,2.26,29.2,28.83,10.85,3.8,9.34,3.34,0.761,1.148
3,4,2,103620,22810,2604,1311,60590,157.2,18.07,663,2.09,29.02,29.49,11.15,3.96,9.25,3.4,0.737,1.114
3,5,1.99,103860,22700,2603,1307,60670,161.4,18.05,674,2.32,29.42,28.14,10.66,3.76,8.97,3.11,0.703,1.115
4,1,1.76,103050,22780,2600,1293.2,60750,159.9,18,664,2.19,28.89,28.53,10.7,3.84,9.1,3.3,0.725,1.165
4,2,1.87,103290,22650,2603,1311,60150,152.1,17.92,658,2.18,29.22,27.96,10.94,3.91,9.18,3.11,0.71,1.1
4,3,1.84,104510,22980,2628,1309,61340,154.9,18.04,664,2.23,28.85,28.95,10.59,3.86,9.32,3.23,0.762,1.207
4,4,2.03,103600,22710,2618,1306,61050,153.7,17.66,654,2.19,28.7,28.51,10.6,3.82,8.94,3.36,0.743,1.099
4,5,1.75,103690,22830,2621,1303,60200,154.8,17.75,647,2.29,29.34,29.02,11.12,3.84,9.12,3.03,0.808,1.12
5,1,1.82,104200,23080,2642,1297,61260,158.6,17.59,663,2.16,29.15,28.87,11.69,3.88,9.44,3.29,0.791,1.156
5,2,1.87,103650,22820,2618,1297,61150,160.6,18.4,660,2.21,29.16,29.3,11.28,3.8,9.13,3.28,0.815,1.095
5,3,1.76,103110,22910,2635,1306,61730,158.2,18.04,669,2.23,29.36,30.02,11.04,3.94,9.27,3.28,0.88,1.075
5,4,1.93,103450,22890,2634,1302,61020,160.2,17.95,665,2.15,29.27,28.43,10.82,4,9.34,3.23,0.79,1.134
5,5,1.79,102720,22760,2642,1287,61160,155.8,18.19,666,2.25,29.62,28.18,11.38,3.89,9.13,3.49,0.781,1.107
6,1,1.88,102830,22910,2643,1315.8,60940,147.5,17.76,664,2.27,28.97,26.96,10.85,3.79,8.98,3.18,0.76,1.087
6,2,1.84,103120,22840,2639,1298,60610,154.3,17.49,657,2.215,28.74,27.53,11.2,3.81,8.9,3.15,0.684,1.071
6,3,1.76,103410,22790,2624,1289,60980,156.6,17.58,651,2.36,28.81,29.32,10.93,3.85,9.03,3.27,0.739,1.108
6,4,1.76,103700,22880,2657,1299,60640,154.4,18.08,663,2.228,28.84,28.39,10.91,3.77,9.06,3.22,0.7,1.115
6,5,1.79,103300,22900,2650,1295,61280,156.5,18.13,673,2.3,29.01,29.38,11.3,3.82,9.04,3.05,0.826,1.113
7,1,1.81,101870,22900,2678,1281,61350,153.5,17.9,641,2.13,29.28,29.63,11.11,4.01,8.85,3.21,0.776,1.038
7,2,1.67,102200,22860,2644,1287,61470,157.3,17.78,670,2.25,29.42,29.6,11.41,3.93,9.18,3.27,0.795,1.075
7,3,1.84,102400,22940,2664,1285,61920,154.1,17.91,639,2.29,29.38,29.8,11.28,3.92,8.96,3.3,0.776,1.086
7,4,1.74,103700,22980,2669,1288,61800,159.6,17.89,649,2.22,29.34,31.63,11.66,4.07,9.07,3.27,0.72,1.1
7,5,1.76,103700,23430,2681,1286,62430,160.4,18.34,672,2.18,29.88,30.62,11.46,4.2,9.3,3.14,0.785,1.119
