Piece,Rep,Li7,Na23,Mg25,Al27,K39,Ca42,Ti49,Mn55,Fe57,Rb85,Sr88,Zr90,Ba137,La139,Ce140,Nd146,Hf178,Pb208
19,3,2.09,104980,22960,2666,1351.6,60880,160,17.55,670,2.44,29.32,25.4,12.1,4.18,10.04,3.51,0.657,1.175
19,4,2.78,107000,23740,2738,1391,62400,160.4,18.41,693,2.31,30.02,26.08,12.29,4.17,10.14,3.65,0.75,1.106
19,5,2.48,106900,23100,2779,1403,61700,166,17.5,685,2.4,29.75,26.4,12.44,4.09,9.95,3.41,0.71,1.098
20,1,2.63,104340,23280,2796,1351.2,62450,164.5,17.88,679,2.36,30.28,27.02,12.25,4.36,10.19,3.66,0.713,1.116
20,2,1.99,104770,23250,2795,1356.5,62980,161,17.59,666,2.36,30.33,27.49,12.47,4.35,10.19,3.63,0.731,1.112
20,3,2.3,104380,23230,2774,1348.3,62270,165.6,17.79,682,2.317,30.11,26.54,12.75,4.31,10.29,3.69,0.649,1.076
20,4,1.9,105200,23150,2794,1361.9,62230,162.8,17.56,675,2.32,30.47,27.25,12.8,4.42,9.99,3.48,0.673,1.156
20,5,2.55,105450,23140,2791,1361.1,62460,161,17.87,683,2.35,30.18,27.2,12.55,4.33,10.39,3.55,0.749,1.127
21,1,2.79,105300,23260,2783,1353.9,62690,161.6,17.65,671,2.38,30.16,27.41,12.01,4.25,9.82,3.49,0.763,1.182
21,2,2.03,105720,23200,2772,1354.4,62240,159.3,17.74,666,2.348,29.99,28.39,12.14,4.15,9.64,3.38,0.723,1.065
21,3,2.47,105250,23140,2748,1358.9,62650,157.6,17.76,670,2.45,30.27,27.47,12.98,4.3,9.87,3.5,0.736,1.146
21,4,2.16,105740,23240,2769,1357,62100,161.4,17.76,669,2.28,29.75,27.69,12.42,4.16,9.84,3.58,0.784,1.141
21,5,1.98,105660,23070,2740,1362.1,62140,157.6,17.54,666,2.39,29.72,27.22,12.39,4.05,9.57,3.34,0.793,1.1
22,1,1.71,105090,23010,2677,1363.2,61510,156.9,18.02,678,2.37,29.71,25.68,12.38,4.19,10.18,3.37,0.682,1.152
22,2,1.93,105310,22820,2684,1349.3,61320,155,18.07,677,2.316,29.86,25.93,12.47,4.26,10.28,3.47,0.669,1.17
22,3,2.16,105670,23030,2742,1362.6,61600,163.3,17.91,669,2.327,30.09,26.1,12.57,4.33,10.2,3.74,0.732,1.149
22,4,1.58,105100,22920,2668,1360.7,61850,158,18,684,2.31,29.94,25.63,12.11,4.21,10.4,3.38,0.708,1.158
22,5,1.78,105040,22960,2694,1362.5,61670,162.2,17.98,679,2.41,29.75,25.63,12.62,4.27,10.36,3.41,0.699,1.112
23,1,1.83,105480,22990,2770,1366.5,61900,165.3,18.29,680,2.41,30.17,26.09,12.97,4.29,10.26,3.61,0.738,1.111
23,2,2.21,105520,23130,2787,1365.6,62010,163.3,18.07,681,2.33,29.78,26.92,12.5,4.4,10.2,3.76,0.748,1.148
23,3,2.36,104710,23020,2726,1361.5,61490,162.1,17.83,675,2.38,29.68,25.96,12.64,4.25,10.24,3.44,0.695,1.094
23,4,2.55,105150,23100,2731,1365.3,61890,157.5,17.74,685,2.37,29.94,26.31,12.64,4.28,10.07,3.27,0.737,1.12
23,5,1.95,104900,23020,2713,1363,61490,159.9,17.79,677,2.42,29.43,26.04,11.78,4.24,10.05,3.36,0.645,1.063
24,1,1.89,109000,24500,3014,1436,64410,171.9,18.75,705,2.37,31.26,29.16,12.2,4.35,9.83,3.74,0.718,1.016
24,2,1.78,104840,23030,2813,1364.4,62560,167.5,18,682,2.42,30.46,27.06,12.69,4.42,10.34,3.56,0.749,1.059
24,3,1.78,104850,23040,2808,1376.6,62600,165.1,17.88,679,2.42,30.12,27.54,12.77,4.41,10.24,3.56,0.707,1.122
24,4,1.76,105090,22870,2775,1372.3,61650,163.6,17.52,677,2.302,29.48,26.8,12.38,4.29,10,3.46,0.653,1.095
24,5,1.96,106220,22970,2777,1374,61820,166.3,17.82,676,2.4,30.26,27.13,12.53,4.33,10.26,3.78,0.738,1.123
24,6,2.42,107800,23360,2779,1407,62430,161.2,18.03,705,2.23,29.65,27.25,12.46,4.26,10.17,3.49,0.756,1.07
24,7,2,107800,23230,2759,1403,62170,162.7,18.06,696,2.27,29.88,26.81,12.48,4.18,10.25,3.53,0.693,1.069
24,8,2.52,105080,22700,2747,1374.5,61060,160.3,17.29,678,2.34,29.42,26.57,12.12,4.33,10.13,3.49,0.77,1.147
24,9,2.24,104980,22600,2723,1372,61140,163.2,17.69,682,2.26,29.15,26.65,12.14,4.26,9.93,3.43,0.751,1.148
24,10,2.3,106380,22860,2761,1378.6,61670,158.7,17.5,673,2.324,29.7,26.59,12.4,4.29,10.17,3.73,0.713,1.189
24,11,2.13,105420,22760,2708,1377,60960,165.1,17.74,688,2.328,29.48,26.71,12.18,4.17,10.19,3.42,0.669,1.101
24,12,1.75,105500,22640,2735,1374,60660,162.7,17.57,674,2.32,29.4,26.31,12.54,4.26,9.96,3.44,0.755,1.134
24,13,1.91,105300,22620,2729,1371,60490,158,17.3,677,2.29,29.47,26.52,12.06,4.19,9.96,3.46,0.699,1.095
24,14,1.99,105760,22660,2732,1381,61470,162.2,17.46,691,2.36,29.7,26.79,12.3,4.3,10.15,3.32,0.744,1.147
24,15,2.14,105700,22690,2754,1369,61170,161.6,17.55,666,2.307,29.55,26.33,12.47,4.26,10.08,3.58,0.705,1.11
24,16,2.17,105450,22540,2706,1371,60830,154.3,17.58,663,2.42,29.24,26.26,12.07,4.24,10.04,3.33,0.666,1.151
24,17,1.84,105200,22390,2687,1371,59950,157.6,17.56,674,2.31,29.02,26.22,12.31,4.08,9.76,3.37,0.691,1.167
24,18,1.81,104620,22720,2746,1370,60920,161.1,17.63,672,2.26,29.77,26.32,12.85,4.31,10.05,3.51,0.676,1.137
24,19,2.07,104980,22720,2727,1369,60760,160.6,17.88,691,2.3,29.45,26.36,12.09,4.2,9.96,3.5,0.717,1.124
24,20,1.7,104800,22750,2767,1372.2,61420,160,17.9,680,2.26,29.64,26.41,12.49,4.21,10.09,3.69,0.666,1.124
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
