Piece,Rep,Li7,Na23,Mg25,Al27,K39,Ca42,Ti49,Mn55,Fe57,Rb85,Sr88,Zr90,Ba137,La139,Ce140,Nd146,Hf178,Pb208
14,7,2.46,103470,25080,1736,580.2,69580,121.1,126.1,545,1.092,30.73,32.05,13.27,2.672,4.68,2.37,0.93,1.063
14,8,2.49,105140,24880,1713,588.7,69110,119,126.8,552,1.075,30.52,32.54,13.4,2.761,4.79,2.31,0.837,1.071
14,9,2.36,104000,24990,1732,594.2,69210,122.4,127.2,546,1.08,31.09,32.81,13.31,2.73,4.72,2.47,0.871,1.074
14,10,2.58,104050,24850,1733,590.8,69710,120.4,126.6,548,1.025,31.02,32.34,13.05,2.737,4.69,2.29,0.929,1.039
14,11,2.55,103910,24950,1714,587.5,69250,118.4,127.3,539,1.007,30.77,31.89,13.15,2.68,4.72,2.34,0.921,1.057
14,12,2.62,105600,24940,1708,599,69210,121.4,127.4,557,1.093,30.63,31.71,12.77,2.643,4.63,2.31,0.898,1.129
14,13,2.67,104300,24800,1691,585.5,68720,119.2,126.9,555,1.12,30.56,30.93,13.16,2.661,4.61,2.33,0.817,1.06
14,14,2.57,102650,24530,1693,584.4,68830,117.4,127.4,557,1.082,30.58,32.56,13.34,2.602,4.62,2.33,0.899,1.056
14,15,2.57,103700,24930,1711,589.4,69210,120.1,126.6,542,1.036,31.02,32.36,13.3,2.727,4.71,2.39,0.879,1.081
14,16,2.62,104360,24980,1710,585,69570,117.2,127.1,542,1.03,30.8,31.09,13.16,2.7,4.69,2.35,0.852,1.12
14,17,2.89,103750,24650,1682,580.1,68410,114.5,126.2,544,1.034,30.44,29.78,12.75,2.628,4.66,2.28,0.809,1.059
14,18,2.58,102640,24590,1692,573.9,68540,115.2,126.6,555,1.061,30.49,30.7,12.89,2.655,4.72,2.24,0.828,1.084
14,19,2.81,102870,24520,1678,586.9,68800,117.8,128,546,1.088,30.09,30.23,12.68,2.618,4.69,2.36,0.798,1.031
14,20,2.76,104030,24830,1699,577,68850,117,126.9,554,1.073,30.57,30.57,12.75,2.689,4.78,2.24,0.815,1.071
15,1,2.36,102630,24780,1723,567.2,69100,119.8,126.2,544,1.055,31.1,32.4,12.96,2.705,4.74,2.42,0.862,1.059
15,2,2.12,102490,24580,1719,576.1,69450,121.4,125.2,547,1.083,31.1,32.13,12.79,2.684,4.72,2.3,0.816,1.033
15,3,2.11,102280,24520,1692,577.6,69130,119.8,126.1,542,1.011,30.81,32.81,12.97,2.674,4.65,2.34,0.872,1.069
15,4,2.12,102100,24330,1667,573.3,69090,115.9,125.7,547,1.076,30.67,31.45,13.2,2.686,4.73,2.41,0.8,1.081
15,5,2.14,102880,24760,1718,580.1,69770,120.6,126.5,550,1.088,31.08,32.32,13.38,2.704,4.73,2.28,0.864,1.059
16,1,2.39,101930,24710,1685,560,69180,116,126.7,541,1.014,30.18,32.62,13.02,2.664,4.61,2.33,0.871,1.039
16,2,2.37,102820,24620,1695,568.1,69140,121.3,126.5,543.8,1.052,30.31,32.27,13.03,2.641,4.63,2.29,0.888,1.072
16,3,2.3,101840,24720,1682,568.2,69190,120.7,126.8,545,1.081,30.35,31.79,12.76,2.565,4.58,2.41,0.83,1.052
16,4,2.51,102410,24620,1670,563.3,68760,119.7,126.1,540,1.031,30.27,31.26,12.8,2.622,4.58,2.25,0.811,1.074
16,5,2.41,102720,24570,1659,563.5,68040,116.4,125.7,538,1.063,30.04,31,12.69,2.616,4.598,2.29,0.796,1.085
17,1,2.17,101020,24530,1700,557.7,69250,116.9,125.8,547,1.018,30.81,32.99,13.16,2.716,4.67,2.28,0.861,1.043
17,2,2.13,101300,24580,1711,562.2,68970,117.2,124.8,541,1.056,30.93,31.8,12.59,2.745,4.76,2.35,0.792,1.055
17,3,2.02,102160,24850,1711,565.1,69430,121.1,126.9,546,1.059,31.07,33.55,13.65,2.701,4.84,2.42,0.862,1.076
17,4,2.05,102110,24700,1715,569.1,69020,115.8,126.5,544,1.038,31.18,32.95,12.82,2.82,4.611,2.3,0.857,1.05
17,5,1.93,102200,24880,1709,563.2,69990,120.2,127,542,1.055,31.14,31.57,13.59,2.67,4.78,2.46,0.832,1.032
18,1,2.32,102060,24640,1698,565.2,69300,118.4,127,546,1.03,30.87,32.39,13.37,2.628,4.72,2.39,0.829,1.037
18,2,2.33,102250,24620,1680,569.3,69670,117.7,126.6,553,1.026,30.49,32.74,13.29,2.719,4.71,2.32,0.877,1.046
18,3,2.21,102990,24790,1687,571.5,70240,119.6,127.7,547,1.063,31.18,32.67,13.36,2.772,4.74,2.39,0.893,1.08
18,4,2.36,102450,24680,1689.3,571.4,68870,114.2,126.1,543,1.028,30.8,32.47,13.25,2.721,4.678,2.22,0.867,1.089
18,5,2.13,102740,24780,1693,569.2,68840,117.5,127.1,538,1.049,30.88,31.34,12.93,2.731,4.66,2.33,0.81,1.074
19,1,2.52,102970,24620,1653,569.3,69050,117.3,126.75,541.2,1.058,30.53,30.09,13.38,2.71,4.734,2.24,0.863,1.075
19,2,2.65,103890,24610,1649,570.2,69100,115.2,125.2,543.7,1.124,30.85,30.73,13,2.734,4.66,2.38,0.842,1.081
19,3,2.42,104190,24660,1648,575,69310,120.2,126.9,547.1,1.039,30.46,31.44,13.03,2.709,4.73,2.34,0.862,1.067
19,4,2.65,102810,24550,1650,568.5,68650,113.1,126.2,537,1.044,30.37,31.2,12.74,2.59,4.63,2.19,0.739,1.065
